date,Ensemble,A2C,PPO,DDPG,DJIA
2020-12-17,0.2309227415190842,0.22236779158031683,0.08948074724970434,0.1533493325795614,0.17751714156586385
2020-12-18,0.23649195234324916,0.22610978281878213,0.10059277862931149,0.16159445126863936,0.17268642460841632
2020-12-21,0.22097752878928878,0.21214443291464402,0.08639742605246137,0.1531702482487871,0.17413963929948495
2020-12-22,0.23055316253361413,0.22214452378384153,0.09609121640956975,0.1594214409784429,0.16633160814052195
2020-12-23,0.23245379641501263,0.2250380099822169,0.09774630231068526,0.1593471587998192,0.17077382467998437
2020-12-24,0.23953927917820783,0.23372548906522805,0.107783681255607,0.16737114924614938,0.17349537673877458
2020-12-28,0.23820234848755506,0.23233570612272336,0.10450342904314214,0.16374314876630014,0.18142627997758098
2020-12-29,0.2422812617886696,0.23508202287444568,0.10680518131995353,0.166454756890563,0.1787722734104895
2020-12-30,0.2526773608703101,0.24690616127692122,0.11668700192101955,0.17500928919326575,0.18164348806437003
2020-12-31,0.23972204988795132,0.2347115355708751,0.11051511084078425,0.15768619357698932,0.18929532976050578
2021-01-04,0.24913876794131107,0.24252368852422412,0.12187827280490526,0.16580662562819115,0.17442879471900508
2021-01-05,0.2752115061688287,0.2696841818872837,0.14861883433511425,0.18391451034469153,0.18094556857935506
2021-01-06,0.28407445895115835,0.2775794823959954,0.1574472902320032,0.1889052063842256,0.197957469867311
2021-01-07,0.28199783539305723,0.2742529022886113,0.15792187313353856,0.19118982864310063,0.20618481433148372
2021-01-08,0.27995381700992006,0.2719746045413931,0.16446918117637388,0.18556940253553056,0.2083934760162276
2021-01-11,0.29051097038031237,0.2835383464674808,0.17592768453004215,0.18243763378522715,0.2049242181324733
2021-01-12,0.2912972008588952,0.28392966357974436,0.1751506794821509,0.18080212536174667,0.2072556760032498
2021-01-13,0.30079403826504714,0.29414947600712904,0.1772212671596285,0.18006551284057482,0.2069363148469925
2021-01-14,0.28317974003979485,0.2762735767881641,0.164799133513283,0.17467309843655854,0.20425703564087194
2021-01-15,0.28821187895238665,0.28037123287887566,0.15683891350045842,0.1850507164107622,0.1973691410452323
2021-01-19,0.293773792593498,0.284462369536274,0.1577239035878173,0.19579660752652495,0.20188672013891606
2021-01-20,0.28667795846641164,0.2775270899500144,0.15101075470478742,0.18956318738349198,0.21190660052268062
2021-01-21,0.2856764867322452,0.2757344840136351,0.1505666603653888,0.18603250599334475,0.21142588912445492
2021-01-22,0.27689649577166797,0.26675499334178276,0.1433370674783092,0.18405472240223686,0.20446923473614187
2021-01-25,0.2758473643184569,0.26564941118752894,0.14090246700733067,0.18226938176927998,0.20303226132060548
2021-01-26,0.26217162124286575,0.2500724780766739,0.1115047598592156,0.15129944786738347,0.20214005367969246
2021-01-27,0.27236818636560645,0.26107979624319255,0.12725958480072785,0.16395624768359496,0.17750940039715224
2021-01-28,0.24189942879866688,0.2307653558769549,0.10545522302124644,0.14255950403327122,0.18917405145069122
2021-01-29,0.24956533797640001,0.2385923029587007,0.11398489784482435,0.14557247305011312,0.1650535563650053
2021-02-01,0.27664825247297764,0.2670801855988645,0.1375033843267377,0.1643182944763224,0.17396326208295876
2021-02-02,0.2781917369284348,0.26814606767157145,0.14159492523451744,0.16547098232340707,0.1924427978860539
2021-02-03,0.2958368862682099,0.28524992705914154,0.15540226499596566,0.17528098435394002,0.19384630213098442
2021-02-04,0.304509775396278,0.2934385035348277,0.16267056385654777,0.17560832348431954,0.20675712955946302
2021-02-05,0.3178533773842964,0.3078659085917339,0.17744877601858033,0.18985511329936045,0.21034683092111184
2021-02-08,0.3143592377497899,0.3044951485026475,0.1768888394661956,0.1947907570599472,0.21957627726437723
2021-02-09,0.3216984101111384,0.31149472715374915,0.17963017587318642,0.1951398224908949,0.21919043312977338
2021-02-10,0.31964347997751874,0.3095922702420888,0.1778759702539332,0.19247733052549898,0.22159846785574566
2021-02-11,0.32742842959852725,0.3174046934466628,0.1823935146720037,0.19211619167017013,0.22132251795932167
2021-02-12,0.33762239268137306,0.32864301822829844,0.18927020245198767,0.19318241325786856,0.22239891987928329
2021-02-16,0.33923809049482,0.32956424049768596,0.1974964937888919,0.19351132937010562,0.22489939326692876
2021-02-17,0.33860271841101297,0.32846001365255306,0.179578352732493,0.18175117892124715,0.22840705341899725
2021-02-18,0.3414998149991053,0.33342193064240866,0.1810399765356958,0.1859276770003495,0.2237565842624316
2021-02-19,0.3417279401919402,0.33619423702847206,0.186314164425887,0.19205953832788714,0.22379468295550242
2021-02-22,0.34248240743552394,0.3379632820832934,0.18613743192650833,0.19723720207092765,0.22485818292761128
2021-02-23,0.3726413352114375,0.3687990436086319,0.19663667460209777,0.2158077161945262,0.22546669950338893
2021-02-24,0.3541617529122878,0.35028559563206363,0.18316028672886708,0.18979623168487292,0.24196214340818623
2021-02-25,0.31987811613064165,0.3168247050059414,0.16125685041662252,0.17491726416710685,0.22020771377104587
2021-02-26,0.3463348682194214,0.34375827715289575,0.17929922530347064,0.20035087878751212,0.20195859157783613
2021-03-01,0.344671574087565,0.3424485015783836,0.17446233288901936,0.19738662671182716,0.22539520753352327
2021-03-02,0.34386424530101145,0.3422263033687891,0.16762624502803036,0.1972188965553221,0.21980008811271445
2021-03-03,0.32885984405763113,0.3263063475552541,0.15492688540367983,0.18517430429488946,0.21508161810158466
2021-03-04,0.34849604634352915,0.34572819137757693,0.1731044773858601,0.20363676467750125,0.2016388509525242
2021-03-05,0.3618001480610822,0.3595348242439791,0.18250066559626044,0.22095574068460122,0.22387163927975262
2021-03-08,0.35478047567955784,0.3524756011882173,0.1818733660917613,0.21798899014917628,0.2357674628812858
2021-03-09,0.38083015099026984,0.3790844337927586,0.19875703588169502,0.24138135686660345,0.23694487946355225
2021-03-10,0.3839032669336113,0.38130103003981386,0.200309716306603,0.249114372933543,0.25498567314584775
2021-03-11,0.3924047644651596,0.3909196388709515,0.21021465118823612,0.2679169112460005,0.26231306880039584
2021-03-12,0.3952938014928975,0.3932196900391185,0.20922708331967765,0.27714054787436404,0.2737003279751038
2021-03-15,0.38226297704640055,0.37988129000490223,0.2056429691306385,0.2651867348254886,0.2804934312009322
2021-03-16,0.3878467446561915,0.3856292015043299,0.20469167547684575,0.2805269463282014,0.27553862786266703
2021-03-17,0.38738257919920693,0.3859836618473549,0.19493392547901767,0.2760983063442899,0.2828991132187666
2021-03-18,0.37735272416514887,0.37540106393458417,0.1923377018635406,0.2747718849250702,0.2769511634710946
2021-03-19,0.3747541920216979,0.3719604198451121,0.19170070744102152,0.2769476585620232,0.26784565172102504
2021-03-22,0.3581890929087814,0.3553020287558517,0.19252537495699484,0.25816250428977594,0.2718568673083994
2021-03-23,0.35995491024259363,0.3588125252428831,0.19569056518777317,0.25727342061537173,0.2598868195598083
2021-03-24,0.3660905312553666,0.366007615691623,0.2015831915209767,0.27107816406266005,0.2597667555509682
2021-03-25,0.37850217756396476,0.37838501569382954,0.21843060599370157,0.2818754082758408,0.26751574132505285
2021-03-26,0.37954486279691046,0.3794156029007323,0.22099775614395223,0.2897614360604521,0.28513373058683755
2021-03-29,0.382891889797663,0.38275184306274057,0.21565573529457427,0.2829601582361523,0.28896090368278515
2021-03-30,0.3733334737491387,0.3726130000620993,0.21213334086390767,0.27944817146043643,0.28490377233981756
2021-03-31,0.380261353370835,0.37826766266651335,0.21499798071656273,0.28304672613199866,0.2815849359892626
2021-04-01,0.3838926860178409,0.38160335131267775,0.23124046911844265,0.2994933649596836,0.2882552430290586
2021-04-05,0.38812998152297884,0.3852874386474445,0.23047448874159082,0.2945994891810835,0.3027872381521224
2021-04-06,0.3881481711236996,0.3851789797815368,0.2348519370919635,0.2920408755208659,0.29901986937916214
2021-04-07,0.39401311545056306,0.3917194245595985,0.2344814639611974,0.2938847110168876,0.29964250220376654
2021-04-08,0.40175778246120286,0.39865228363552285,0.2351527844752377,0.298920749328621,0.3018693784031259
2021-04-09,0.4010048597533129,0.3978698604273938,0.23469130328882737,0.29451151843126766,0.31341130916444326
2021-04-12,0.39100185926935827,0.38569726591729725,0.22781411691198583,0.29195939961584183,0.31126624649323165
2021-04-13,0.40299727228059457,0.40168020752873,0.22719168157703384,0.2930769452191653,0.30861891858149915
2021-04-14,0.40987928133043283,0.4083938333753878,0.234189230538989,0.3023593063193857,0.3107025072658838
2021-04-15,0.42091570599662176,0.42013614005298194,0.24160395166187154,0.3070723432111906,0.3225578794662085
2021-04-16,0.4170937975365989,0.4178864176372148,0.23788242690882022,0.30395372017533284,0.32895709381347804
2021-04-19,0.39233068686371864,0.39451517233754574,0.2388205332466551,0.2904416459049428,0.3241759355145468
2021-04-20,0.40710783432697406,0.4108513076571232,0.24399032195102244,0.301099379882817,0.3142156317723368
2021-04-21,0.39132718119419185,0.39440008597798015,0.22968874719682297,0.2878656663998518,0.326494946800336
2021-04-22,0.40280062034961417,0.4070533186093437,0.23862110074351262,0.3048237135262031,0.3140057094913937
2021-04-23,0.41091854196215016,0.4149659629791649,0.2298635659959587,0.3066341928338101,0.3228493117000555
2021-04-26,0.4168395569026426,0.42135834179417375,0.2317025413311995,0.30485369650070426,0.3204433261069777
2021-04-27,0.4206950719136964,0.4255149396655271,0.2247087540269359,0.28673415163114124,0.3205738634617217
2021-04-28,0.43317560364983176,0.43885332654369735,0.24069415720954912,0.29534003831145306,0.31417980989359306
2021-04-29,0.4216730957845227,0.42659744579684844,0.23533574377062938,0.2882024320578711,0.32350488243858955
2021-04-30,0.43339070907289634,0.4384578293773056,0.2489421159951719,0.2973931153189906,0.31629648827952894
2021-05-03,0.4364667848085182,0.4406736503587718,0.2502958674015239,0.2995956548819032,0.3255593278995894
2021-05-04,0.45080354981749515,0.454434069095746,0.2546080829502113,0.30514885950959525,0.32632873935447004
2021-05-05,0.46675953094699363,0.4709260482291886,0.26828462558577026,0.32152799177848035,0.33010992080101365
2021-05-06,0.4809887372229058,0.48366283034601176,0.269104563037067,0.33348405261106495,0.3424740851095964
2021-05-07,0.47957105325762317,0.4824626189115242,0.2733633905691786,0.33241687912767626,0.351381438119412
2021-05-10,0.45007717142499026,0.4533359606588756,0.2580335092672994,0.3150651770239612,0.3500236978424529
2021-05-11,0.42624303558171595,0.42972600570788555,0.2351926616581741,0.2935057173601532,0.3316183861864157
2021-05-12,0.44367638342072,0.4470660765062584,0.25602680544840406,0.3104044363147147,0.3051369105375141
2021-05-13,0.4606360767684403,0.4631074537171087,0.26823732978577586,0.32984991042817846,0.3219929259378862
2021-05-14,0.46214385516719925,0.46410179024470755,0.2661801766911278,0.33148416310553697,0.33600808420873673
2021-05-17,0.44543556378312843,0.4477565692122627,0.2738502271811676,0.3218439790241816,0.333896566601942
2021-05-18,0.43174840108461443,0.43425542706607456,0.2686793542093233,0.3129646266529136,0.32351657008546786
2021-05-19,0.43807581400809825,0.4409278251672055,0.27300021031044497,0.3221556019932963,0.317119784340147
2021-05-20,0.4483073430044444,0.45167082536906,0.27378613640080207,0.3336896936137961,0.3244292690553232
2021-05-21,0.4566101040336201,0.45969222754375294,0.27515669900449957,0.338597542301629,0.3292356240994725
2021-05-24,0.44978720397426497,0.4521977729240061,0.27290725343556055,0.3303613823575313,0.33646860785326393
2021-05-25,0.4535711572004375,0.45555665507306453,0.27118360538634056,0.32879942954345487,0.3333009519740171
2021-05-26,0.46286340555737104,0.464574997551062,0.2727071801273613,0.33878567327597486,0.3337124482167042
2021-05-27,0.4641049898627876,0.46598868352092127,0.2752651346571833,0.34439508921673934,0.3392142941439198
2021-05-28,0.4782737260038741,0.47977223141128844,0.27185466324838514,0.3528876014335114,0.3417326025771261
2021-06-01,0.48205898600894836,0.4842529198272081,0.27073861260123344,0.3570347431634395,0.3435145892570033
2021-06-02,0.48403906403479957,0.4869208098014497,0.27166059063656256,0.3567290305248878,0.34448876221368585
2021-06-03,0.4902722769117618,0.49420813242635986,0.2748842095748738,0.3652944546916832,0.34358183117345864
2021-06-04,0.4833454314451169,0.48661789940508626,0.26878758313396145,0.3619992827852625,0.3505510080405698
2021-06-07,0.48325220428505844,0.4867027988719299,0.2616466713582961,0.35666972561711874,0.34564902679468945
2021-06-08,0.47423711234707655,0.47962477438677675,0.25396427774640107,0.3537014149225364,0.3444670565837691
2021-06-09,0.46959186741069114,0.47396948165704966,0.2562204124466736,0.35382747191534225,0.3385342855982767
2021-06-10,0.47449335255819314,0.47874150539413085,0.2610623599403801,0.35269806516997004,0.339276375281234
2021-06-11,0.4679367268371739,0.4720166473843068,0.2545195760542769,0.34383575080559314,0.3397956407353959
2021-06-14,0.4680892385732185,0.4713322686978376,0.24605502502228926,0.3373439996389789,0.3364596523835779
2021-06-15,0.46039724435144436,0.46347332857694434,0.22984382393520875,0.3302480006629238,0.332790641989541
2021-06-16,0.4426083856858505,0.4449681244840997,0.22498458022395584,0.31655842091039066,0.32246786940648375
2021-06-17,0.41749271672749155,0.41915086749807196,0.20147104690878925,0.29157238500036686,0.31429911496432417
2021-06-18,0.4458165842423709,0.4471926171105718,0.2162116486580714,0.31579808070883786,0.2935735777215236
2021-06-21,0.44763584581448335,0.44837257016248744,0.22002302987741373,0.31308398431701545,0.3163787571705421
2021-06-22,0.4487671680727332,0.44848196106583194,0.2151003661033608,0.3110095447878529,0.3190447549597555
2021-06-23,0.46446778374945286,0.4642290592295133,0.2251035864767057,0.32849426226534884,0.3162726576229071
2021-06-24,0.47175324783212247,0.4692221122798832,0.23756572920882557,0.33137203422822403,0.32880743121838796
2021-06-25,0.4581988553761309,0.4571974244535053,0.2351544212190213,0.3263247334765056,0.33801744874606343
2021-06-28,0.4571882062501773,0.4563272711065005,0.23054797259813853,0.3256985905920464,0.33216664307634036
2021-06-29,0.467463914606832,0.46741753881059145,0.256307214963589,0.3393329661030384,0.3325171206950659
2021-06-30,0.4755400147026638,0.47388498946035496,0.2495219146565788,0.34030916766291375,0.3406858751372255
2021-07-01,0.4758566062212446,0.470176506929189,0.2546330662662455,0.3403340705583906,0.34577698375986277
2021-07-02,0.46317409756651595,0.4557607000650328,0.24735801428190296,0.32732564994643054,0.35171521909974013
2021-07-06,0.46776743319189285,0.46003657086324057,0.2471158828486717,0.32792575776094046,0.3435947331213114
2021-07-07,0.4548440329260768,0.4483748229179909,0.24018848821416428,0.31999904126755796,0.34765216803952237
2021-07-08,0.47834736081519247,0.47098465286676583,0.25505956328384416,0.3364057884814442,0.3375546482872096
2021-07-09,0.48940390268479317,0.4797670195737789,0.25876456931089087,0.33833491971557383,0.35497182252535886
2021-07-12,0.48321565823166956,0.47213150941522386,0.2564254968435762,0.33323531101124626,0.3598686429920983
2021-07-13,0.4825667527447963,0.46548895073186913,0.26021899955435224,0.3384059610755219,0.3556956976937009
2021-07-14,0.4825701048254458,0.4680167856959938,0.26110990445246696,0.34005369585521783,0.35742258546686645
2021-07-15,0.46237299403664256,0.4528007141604331,0.2516546228066663,0.33146183498550164,0.35951270101898825
2021-07-16,0.42541380106930893,0.42194029120628374,0.2350538455496085,0.3084775359493799,0.3478877424285489
2021-07-19,0.4541255421811219,0.44549627453065255,0.2487693613849027,0.3301557304294529,0.3196843879980009
2021-07-20,0.4745736891326888,0.4623428561749281,0.25295139702444436,0.34076242657060174,0.3410541119077011
2021-07-21,0.4711457974055955,0.4567047917021998,0.24937451278017186,0.3420346950863913,0.3521678497879337
2021-07-22,0.47953099175730607,0.46705057532306604,0.2556370572880291,0.3574252424922979,0.35315295145338554
2021-07-23,0.48679799476700825,0.4681775474188956,0.2605310379550294,0.3602317036822642,0.3624088088428432
2021-07-26,0.483484869370326,0.4683424713598572,0.25896194679441,0.3605362494626503,0.3656245813981993
2021-07-27,0.4783268557640894,0.4617234712161786,0.25684523348385446,0.3473811213932625,0.36229102164833016
2021-07-28,0.4854920151337463,0.46756704108637326,0.2606354797128956,0.3540741331431376,0.3573331825576289
2021-07-29,0.47703405766726825,0.45715838819206067,0.2584938887694288,0.3499506525629139,0.36330177542186526
2021-07-30,0.47249039437071283,0.45507132931685734,0.2546949646760952,0.3413659916817011,0.3575095597741551
2021-08-02,0.4798142657619844,0.47189468504071685,0.26872717721448436,0.3473366997533154,0.3537283783276115
2021-08-03,0.46977790288618504,0.45015558738115713,0.2583579145607453,0.3394605169787772,0.3645400588404717
2021-08-04,0.4846677786789533,0.45894255683997276,0.27834625206305885,0.3479575396283492,0.3519608114718049
2021-08-05,0.4978308819712418,0.469356043213889,0.28609869137190236,0.34820769551564923,0.36251369408950396
2021-08-06,0.4956102510439484,0.46459328043471615,0.2872057476893677,0.34419125600008416,0.36811936275002743
2021-08-09,0.4964515829351197,0.47148396002022186,0.3095530259740058,0.3431205027704951,0.3639748017369058
2021-08-10,0.5061212824970966,0.48171431494544303,0.32203960528623066,0.34893636522783256,0.37030161338857903
2021-08-11,0.5060301568225123,0.4808876598240026,0.3208307006385509,0.34627207473995947,0.3788618281073488
2021-08-12,0.49948711881891783,0.477500325286381,0.3191510525493062,0.3464390356387341,0.37944013894638906
2021-08-13,0.5001392999172771,0.4825731527040944,0.32413724896762797,0.35625152580400044,0.38004349474302535
2021-08-16,0.4890979553210937,0.47773771180074154,0.31913508122541656,0.3437888355987624,0.384318593110891
2021-08-17,0.46976082230206884,0.45518947630064965,0.30551032508327447,0.32973215232397,0.3733561874895883
2021-08-18,0.4576796286659861,0.44539375380276836,0.30727900218345416,0.3281988509666831,0.3584896524480876
2021-08-19,0.46482713466842673,0.45099897896936625,0.31597685178259804,0.33717682233595925,0.3559028877974515
2021-08-20,0.47548663419189374,0.45847596142234814,0.31665116602394305,0.33997703952895497,0.3646830427802028
2021-08-23,0.4819292937252868,0.460385581299273,0.3113463674132364,0.3340581679546859,0.37306202307854885
2021-08-24,0.4996729512414677,0.46830565771381627,0.319684187603388,0.33461592756888847,0.37424915406861037
2021-08-25,0.49295389296003567,0.4604305688442418,0.312449706947187,0.32526450518812244,0.37577386072954444
2021-08-26,0.509732659342536,0.4717347628067987,0.31260694333660743,0.332581757890821,0.3682984721437459
2021-08-27,0.4922583388219919,0.4617171326935863,0.3116237102195243,0.3305539630798804,0.3777284299354029
2021-08-30,0.4985899225738726,0.4645521704794484,0.3131009152395996,0.33228679226443814,0.3755539204655629
